species_id,scientific_name,image_url,vegetable,edible,rank
114228,Callitriche palustris,https://bs.floristic.org/image/o/49ac0dd735d33448ceb275be56d21dbd0f877c06,False,False,species
281317,Pulmonaria obscura,https://bs.floristic.org/image/o/73b9f5c95391a75dee281633406969bdf3e298b1,False,False,species
555686,Carex binervis,https://bs.floristic.org/image/o/c8e0caf1206da176815403702a8bf6ab8d5e5d86,False,False,species
651891,Cytisophyllum sessilifolium,https://bs.floristic.org/image/o/f3731da5dd0fba49a6c22b46f2859e7d346ee259,False,False,species
179121,Saxifraga paniculata,https://bs.floristic.org/image/o/08c44dd00738f7b76d1943dd1d8c2aba1658a56a,False,False,species
102415,Adiantum capillus veneris,https://bs.floristic.org/image/o/5af4428332ae39b99a4bdb87fc2054d821071a54,False,False,species
112333,Brachythecium albicans,,False,False,species
108474,Asphodelus fistulosus,https://bs.floristic.org/image/o/e36c5b82f890d7525cee326e4f8bcdfc770254f0,False,False,species
120168,Chondrilla juncea,https://bs.floristic.org/image/o/756914484d91702e493a7e1e37bfee5e82b924f5,False,False,species
163443,Pellia epiphylla,,False,False,species
144901,Ipomoea batatas,https://bs.floristic.org/image/o/794d8f7f493d2502533b034a506d2bcb16a91c8e,True,True,species
157073,Mirabilis jalapa,https://bs.floristic.org/image/o/062d991f811dbb2cb5d298c96c8f8b36dddb466e,False,False,species
118186,Celtis australis,https://bs.floristic.org/image/o/faac7c5630e2285bc127ae7490972ea163a9b45f,False,False,species
465605,Noccaea caerulescens,,False,False,species
175818,Rosa pendulina,https://bs.floristic.org/image/o/3894b3cacd2c46acd31ecf93187983b36ad080fa,False,False,species
129549,Diplophyllum albicans,,False,False,species
1042746,Ranunculus lingua,https://bs.floristic.org/image/o/3fa5430985ff18c7f08877836c6be328c5043f87,False,False,species
137472,Fontinalis antipyretica,,False,False,species
358240,Anthericum liliago,https://bs.floristic.org/image/o/9b49378497622e1ca3ec1aabca7f8dd1f3cdae33,False,False,species
155744,Mentha longifolia,https://bs.floristic.org/image/o/f6e63979bfc2c97ff320487af8e0329d587dc7e0,False,False,species
847476,Ophrys fuciflora,https://bs.floristic.org/image/o/3fe4396f07a2957206f86bfe183def0b1841bad0,False,False,species
153085,Luzula spicata,https://bs.floristic.org/image/o/244d37ae60ced7b00ccac380b6435eb5aa60ce50,False,False,species
511837,Heliosperma pusillum subsp. chromodontum,https://bs.floristic.org/image/o/7c156708d3c125038ca21cf46340010ba462eb7c,False,False,ssp
192961,Xanthium strumarium,https://bs.floristic.org/image/o/6b632351c1bb4a398caa09c0343990460d0894b5,False,False,species
1163606,Sixalix atropurpurea,,False,False,species
103262,Ajuga chamaepitys,https://bs.floristic.org/image/o/1ddb9b3cb2afbc21d326fdca2429be528431da8d,False,False,species
124599,Crepis setosa,https://bs.floristic.org/image/o/9ff0b33a13e63da22cadf8f14b0e7dd6b8eebac5,False,False,species
1193046,Plagiomnium affine,,True,True,species
170739,Potentilla recta,https://bs.floristic.org/image/o/6f0739fe3e1ad539c819f3da6646142fb56e0df9,False,False,species
509948,Silene baccifera,https://bs.floristic.org/image/o/93bde3663bfe557757802d236931b446f2a31c7d,False,False,species
145697,Isothecium myosuroides,,False,False,species
153031,Luzula forsteri,https://bs.floristic.org/image/o/db093041a71d721c8187364080d83498fc9880c1,False,False,species
965260,Helictochloa bromoides,,False,False,species
104796,Lysimachia tenella,https://bs.floristic.org/image/o/fa2967bdb208d5af4996f809d9b35f874e63d979,False,False,species
193166,Tuberaria guttata,https://bs.floristic.org/image/o/1ef25c29e077fec9bb1e3570603b6312bbd9872f,False,False,species
1043346,Ranunculus tuberosus,https://bs.floristic.org/image/o/e4131ee62f8f6bfd0e1d6ae5e52c671b5bc9041a,False,False,species
139680,Glebionis segetum,https://bs.floristic.org/image/o/0e5387f6dd403e3f8ea23a76e52cc6312e477164,False,False,species
136308,Oxyrrhynchium hians,,False,False,species
188419,Syntrichia ruralis,,False,False,species
1055279,Crataegus germanica,https://bs.floristic.org/image/o/a0882c36d0d8d31b083e94f3872832f0ad3a19a9,False,False,species
113619,Bunias orientalis,https://bs.floristic.org/image/o/141631a73a2cdc83822a6fce4c708bfa5788e6a2,False,False,species
1236612,Cerastium pumilum,https://bs.floristic.org/image/o/bec7812146e6b6a4e23a844e48402150d4e6d6b0,True,True,species
240472,Lactuca perennis,https://bs.floristic.org/image/o/955e4365fe6a48e1aff8bbd7bb786ff262608cf2,False,False,species
943819,Callitriche brutia,https://bs.floristic.org/image/o/c491019e2d65ab0c2f203f868b68cca1762d1db8,False,False,species
110412,Austrostipa scabra,https://bs.floristic.org/image/o/5ef13bb07f7566b14474763f76ffdce1091b8d4a,False,False,species
187114,Thalictrum alpinum,https://bs.floristic.org/image/o/79e7a6c705b45fd9f9301e88ccf9a6169c79749c,False,False,species
186368,Tanacetum corymbosum,https://bs.floristic.org/image/o/53dc8c130f9affa69f72912d70f24c5fc4236917,False,False,species
190680,Utricularia minor,https://bs.floristic.org/image/o/878ca829dbe1b38db9f95927521af214c45d3f1d,False,False,species
169952,Polytrichastrum formosum,,False,False,species
169091,Polycarpon tetraphyllum,https://bs.floristic.org/image/o/a32b1aa5f01a2ec00660cdd77e0caf63c33072a1,False,False,species
1138567,Sparganium gramineum,https://bs.floristic.org/image/o/d80963e7b589e5e4b4f78db73fab3ab225540261,False,False,species
651980,Genista cinerea,https://bs.floristic.org/image/o/7b6b57ff807aeb1ab1299d25727948eaf4a7a031,False,False,species
142936,Anthoxanthum nitens,https://bs.floristic.org/image/o/7fee09673ae5bdb75f6bf2d5bb2042744de1b199,False,False,species
158109,Myosotis stricta,https://bs.floristic.org/image/o/83978f5c1cd9feebd3f505eb7f417711f317e6c0,False,False,species
136271,Euphrasia nemorosa,https://d2seqvvyy3b8p2.cloudfront.net/26687ef5bcfd6f22fcbd53f855302063.jpg,False,False,species
720890,Lamium galeobdolon subsp. argentatum,,False,False,ssp
1235833,Astragalus monspessulanus,https://bs.floristic.org/image/o/58f99cec922f309214a57a4176cdb9a6c2403b84,True,True,species
169519,Persicaria hydropiper,https://bs.floristic.org/image/o/895a8b3c3441c16df0370ebd1a2270aae109a9ee,False,False,species
123610,Cotinus coggygria,https://bs.floristic.org/image/o/0cc30d93f2e5c3b109d28006b74b1763e199c4c4,False,False,species
1163009,Filago vulgaris,,False,False,species
146782,Kickxia spuria,https://bs.floristic.org/image/o/8adc1c1766598832ad2ea67c6ff5509d599f5bb4,False,False,species
106121,Arabidopsis arenosa,https://bs.floristic.org/image/o/930f3b7c0d5c381aa8b06146138a081ad54d1981,False,False,species
373204,Asplenium trichomanes subsp. quadrivalens,,False,False,ssp
365304,Lomandra multiflora,https://bs.floristic.org/image/o/53d565e04c125289a4f18fd9a5620637284baa63,False,False,species
139783,Glyceria declinata,https://bs.floristic.org/image/o/d95ab60d94dd1991ead21d8dbb3268c4688f83c6,False,False,species
1053610,Geum montanum,https://bs.floristic.org/image/o/5a2851a95c814e23b376e41ce2f15dc8e4b42542,False,False,species
310301,Oxybasis glauca,https://bs.floristic.org/image/o/bc16ae92caac37a54fa92bb91c9bb94769334a5f,False,False,species
156478,Mimosa pigra,https://bs.floristic.org/image/o/d19b1b3d9d4fa9835e9217be0a364d2950e0dacf,False,False,species
183542,Sphagnum cuspidatum,,False,False,species
113946,Clinopodium nepeta,https://bs.floristic.org/image/o/c41a5e350af2bf712f89970c74f09a481ad2fdc0,False,False,species
179261,Scandix pecten-veneris,https://bs.floristic.org/image/o/8323349491ac1ba6273c0fbe87522dd02fa28670,False,False,species
1163451,Plantago uliginosa,,False,False,species
132976,Eragrostis minor,https://bs.floristic.org/image/o/9b599ff6eaa467b5c01537a61777e776b3bae37a,False,False,species
227658,Geonoma macrostachys,https://storage.googleapis.com/powop-assets/palmweb/palm_tc_89446_4_fullsize.jpg,False,False,species
139261,Geranium purpureum,https://bs.floristic.org/image/o/501020a02d78f41af0483a536fb61dc9c33872a0,False,False,species
1191428,Oxalis fontana,,True,True,species
141641,Helianthus tuberosus,https://bs.floristic.org/image/o/baeed4a143da0ad483b2b4c57bbc9a499b2bafde,True,True,species
186438,Taraxacum campylodes,https://bs.floristic.org/image/o/d6039a01f99d3390a99303b4f8be685bc7f9e298,False,False,species
121684,Clematis flammula,https://bs.floristic.org/image/o/d5d79692967d73be79e21e0b7e75724f4ad4bacf,False,False,species
154363,Malva alcea,https://bs.floristic.org/image/o/2da4515313372623866276669577f85a3ce7d41e,False,False,species
170369,Potamogeton alpinus,https://d2seqvvyy3b8p2.cloudfront.net/98905e037365ef32cc019fdb67e441c4.jpg,False,False,species
1119029,Scrophularia oblongifolia,https://bs.floristic.org/image/o/b2f4ad976798ce2d8a067eedd260ac98a20a51d5,False,False,species
1235582,Circaea alpina,https://bs.floristic.org/image/o/0aca2a74170aa6def0e7a1189952dde845bd001d,False,False,species
161423,Oxyria digyna,https://bs.floristic.org/image/o/d7220cafe3157eeeaf685509d5994d023712fce6,False,False,species
128283,Dianella caerulea,https://bs.floristic.org/image/o/ca645f3a35b1710492215d9462d00c3c89a41f9f,False,False,species
177387,Salicornia europaea,https://bs.floristic.org/image/o/e9fcf96d207cdf9323288813c95a04524eb48aa0,False,False,species
182294,Sium latifolium,https://bs.floristic.org/image/o/21f1123b884db23f0f34c879cd9ebe0ae1ba8299,False,False,species
165604,Philonotis fontana,,False,False,species
133450,Erigeron annuus,https://bs.floristic.org/image/o/0ee68a76058cb5011695716349fe92094834c8b6,False,False,species
167096,Pinus radiata,https://bs.floristic.org/image/o/49246ba7612e3eea186ca4643d792d5da96bd20b,False,False,species
834926,Himantoglossum robertianum,https://bs.floristic.org/image/o/4459d8d4fc0dabd1f26111c0896f5ba640ed4f96,False,False,species
118469,Cephalozia bicuspidata,,False,False,species
151466,Lonicera etrusca,https://bs.floristic.org/image/o/b014c5fb72c5753233c5d1896f7c0b038b86a6e4,False,False,species
191799,Vicia tenuifolia,https://bs.floristic.org/image/o/add7f3b42937b63c3214d861b9a78c4a5b8530e4,False,False,species
115398,Campylium stellatum,,False,False,species
197784,Acer monspessulanum,https://bs.floristic.org/image/o/ae3d14b8653ca9ec8d8c408256df98196ec9d136,False,False,species
157199,Misopates orontium,https://bs.floristic.org/image/o/77966cb740e15d7d2be7ba77fae1960665c906e5,False,False,species
1039014,Pulsatilla alpina,https://bs.floristic.org/image/o/648968c726b4f8b0d7a6460fdd496d6b65ecfe0a,False,False,species
167048,Pinus mugo,https://bs.floristic.org/image/o/27f88417e026402234b205952863d6cf90bc763b,False,False,species
140852,Atriplex portulacoides,https://d2seqvvyy3b8p2.cloudfront.net/37e63251e989301f8e7148b94b1b0d03.jpg,False,True,species
358829,Anthericum ramosum,https://bs.floristic.org/image/o/9f12bfb60e3f5388fe6f9af712b11248649d7030,False,False,species
1236119,Althaea officinalis,https://d2seqvvyy3b8p2.cloudfront.net/d6144120a4d63f8c81dfebd0f8f2d40b.jpg,False,False,species
999963,Polygala comosa,https://bs.floristic.org/image/o/e9394c70f5e5dc4d22d5dff960d7e78e0b64d13b,False,False,species
113177,Bryonia cretica,https://bs.floristic.org/image/o/7ae9110a8f7616b4d15504a7c2c78f10ad303b3a,False,False,species
189554,Trifolium scabrum,https://bs.floristic.org/image/o/bac4af66355845dc4d50b93a12aa6e356ef8e04e,False,False,species
185355,Symphoricarpos albus,https://bs.floristic.org/image/o/8aa3c18211c25ebef0db91560f8ed289e6673807,False,False,species
178600,Sanionia uncinata,,False,False,species
153555,Lythrum hyssopifolia,https://bs.floristic.org/image/o/2850628510d252d5bb7ca988f0c2fe6b3f542c09,False,False,species
557558,Carex globularis,,False,False,species
1042779,Ranunculus minimus,https://bs.floristic.org/image/o/5b1f9882dc17558e1078a7c6fe12b61339bfb50f,False,False,species
113307,Bryum dichotomum,,False,False,species
187105,Thalassia testudinum,,False,False,species
732342,Phlomis purpurea,https://bs.floristic.org/image/o/7fecbec859e788e511017bc78e97a5bec0d2689b,False,False,species
313211,Caroxylon genistoides,https://bs.floristic.org/image/o/8b9b683c8bdacce11f293508d526f4a67f0614b6,False,False,species
158095,Myosotis alpestris,https://bs.floristic.org/image/o/c4318a1096ec90c07a1746bef9196570232bae71,False,False,species
161012,Orthotrichum diaphanum,,False,False,species
898218,Orchis simia,https://bs.floristic.org/image/o/636eb0dcc3d95c07bf2d665ed607296e12a40673,False,False,species
167816,Plagiothecium undulatum,,False,False,species
313812,Chenopodium nutans,https://bs.floristic.org/image/o/472acd39a5947b6642c2a148800a25feb0e44b2e,False,False,species
174648,Rhus typhina,https://bs.floristic.org/image/o/bc8c269e0f9a0fe8ab858f2a7347fb311c3f8efc,False,False,species
520735,Fumana procumbens,https://bs.floristic.org/image/o/7bbd5df8b0bb962a1e1a6e4b95fdf60ee0c1ace8,False,False,species
191455,Veronica filiformis,https://bs.floristic.org/image/o/20c4998fa4c1120f886c966084b26a966cb92dbd,False,False,species
112826,Bromus catharticus,https://bs.floristic.org/image/o/db3ed4cb4da742051b5df756214ed472ac33a529,False,False,species
101997,Achnatherum calamagrostis,https://bs.floristic.org/image/o/98f44bf1ff8d5831592366c2caa1dca3c971d128,False,False,species
721279,Teucrium polium,https://bs.floristic.org/image/o/f1a5c442ce1365a26045895932482d6b1d8db128,False,False,species
984247,Festuca lemanii,https://bs.floristic.org/image/o/1cb307afdafc478c122fabf3760f6f50130af5aa,False,False,species
180519,Sedum sexangulare,https://bs.floristic.org/image/o/0cd9304d3945ac8b150ebc96e3eaf2fbfd5ef5c8,False,False,species
183633,Sphagnum squarrosum,,False,False,species
151491,Lonicera japonica,https://bs.floristic.org/image/o/075ee4d00b20522be241e216382c9f83220882f4,False,False,species
564588,Eleocharis multicaulis,https://bs.floristic.org/image/o/f4d07a95305102fea62eec7778b55418f8aa412d,False,False,species
1086595,Palicourea pyramidalis,https://d2seqvvyy3b8p2.cloudfront.net/8c2294da1613f32699e5edaa7d112300.jpg,False,False,species
172485,Pulmonaria officinalis,https://bs.floristic.org/image/o/3cfb3963bddcdd31e1dc8a0dc721c33e5ce9aa73,False,False,species
173461,Radula complanata,,False,False,species
190671,Utricularia intermedia,https://bs.floristic.org/image/o/96e0095d321d37c1edf53031f92b01f37e6af949,False,False,species
173990,Rapistrum rugosum,https://bs.floristic.org/image/o/123ad7d2726c596a29f28d09461c10089f508690,False,False,species
171732,Veronica longifolia,https://bs.floristic.org/image/o/f4a2acb48ebb0d91c9634a168c06f2e48e2dc865,False,False,species
173424,Racomitrium lanuginosum,,False,False,species
982295,Entolasia stricta,https://d2seqvvyy3b8p2.cloudfront.net/6ce7d1e084955aa1f65df1cd9044f92d.jpg,False,False,species
154653,Marchantia polymorpha,,False,False,species
506290,Sabulina tenuifolia,https://bs.floristic.org/image/o/0eca7282135b819dbde269c675e0cab05cb5253a,False,False,species
999911,Polygala amarella,https://bs.floristic.org/image/o/6367e9b0e2f22affee9a923310ea686763cf08a8,False,False,species
117268,Carthamus lanatus,https://bs.floristic.org/image/o/be9fa997e64e5eb6aab5d6318b53b62341690f6f,False,False,species
184030,Stachys arvensis,https://bs.floristic.org/image/o/bee37a86988963288501842c381f0a4ce0b4c6b9,False,False,species
137283,Fissidens bryoides,,False,False,species
189568,Trifolium striatum,https://bs.floristic.org/image/o/f376586550f4c688c7fa6058843eea01305c730e,False,False,species
116138,Carex bigelowii,https://bs.floristic.org/image/o/023fb360ea715333c433f7ea56cedea0a45af16b,False,False,species
167118,Pinus strobus,https://bs.floristic.org/image/o/d554c5108e62186e04bf04e5e30c3359acbf1c22,False,False,species
191908,Vicia sylvatica,https://bs.floristic.org/image/o/4fc49ecb5013e99feb824b3f2ea3cdbdc3e36eb1,False,False,species
912932,Melampyrum nemorosum,https://d2seqvvyy3b8p2.cloudfront.net/e26a1f0f2cb228454e152137d6926da8.jpg,False,False,species
133874,Eriobotrya japonica,https://bs.floristic.org/image/o/55896e8cc71bdd491688d3aa99e255de24513089,False,False,species
107179,Argyrolobium zanonii,https://bs.floristic.org/image/o/e08a497f7ce68171ffcb06c6fa40abd3b4de1324,False,False,species
179907,Scirpoides holoschoenus,https://bs.floristic.org/image/o/fa2a4e809a0ebafd28a5e54c226c2f48002cee89,False,False,species
680260,Gentianopsis ciliata,https://bs.floristic.org/image/o/d4444360e96547ff8949c3cc466b6df3846b375b,False,False,species
155327,Melia azedarach,https://bs.floristic.org/image/o/0b5c77de310b3382b3574c6773b76d066996a755,False,False,species
188382,Tortella tortuosa,,False,False,species
553839,Carex magellanica subsp. irrigua,,False,False,ssp
1235246,Alchemilla xanthochlora,https://bs.floristic.org/image/o/840a1ce4ea48b4504a618ba3ed1b12cea58c8838,True,True,species
137220,Fimbristylis dichotoma,https://bs.floristic.org/image/o/6249fafd2af548ac94df390da8e1523e86a8e52d,False,False,species
1055547,Fragaria viridis,https://bs.floristic.org/image/o/2f3b80843556382c8862433801e7f0aa16d9cbf8,False,False,species
173636,Ranunculus arvensis,https://bs.floristic.org/image/o/3207ef09ae292beddc3585125e9425db3e06d932,False,False,species
137100,Festuca vivipara,,False,False,species
159061,Nigella damascena,https://bs.floristic.org/image/o/7aaa7908925d5b734ab4db838bfa8b795d388a31,False,False,species
190286,Ulota crispa,,False,False,species
180420,Sedum dasyphyllum,https://bs.floristic.org/image/o/06458708c15312edd791e0ae6f62c37d9e538552,False,False,species
150878,Lithospermum officinale,https://bs.floristic.org/image/o/a3d513c61ffb016d87c81c7fbc6ea8450927a9f2,False,False,species
122717,Conocephalum conicum,,False,False,species
179515,Schistidium apocarpum,,False,False,species
1235359,Brachypodium distachyon,https://bs.floristic.org/image/o/c9bfa83118c11bbe06c0686e0d41dbae22bcc964,False,False,species
1200687,Hippomarathrum montanum,,True,True,species
1163580,Kali turgida,,False,False,species
145235,Iris foetidissima,https://bs.floristic.org/image/o/5bba8a6428da78a4211e560d21340ccc2e066028,False,False,species
158496,Nasturtium microphyllum,https://bs.floristic.org/image/o/6422e2c83fff71e45a3dda118ea40691d7351648,False,False,species
173816,Ranunculus circinatus,https://bs.floristic.org/image/o/c7bc7836230a82517c487da00fe351a53d962a86,False,False,species
108461,Asparagus asparagoides,https://bs.floristic.org/image/o/c4826991b8df8232bfe654091855054e5f1f640d,False,False,species
191822,Vicia lathyroides,https://bs.floristic.org/image/o/fd16af3f932747e94c2f673372eb3c5a53252bf3,False,False,species
160436,Oplismenus hirtellus,https://storage.googleapis.com/powop-assets/grassbase/media/Oplismenus_hirtellus_2011_fullsize.jpg,False,False,species
243065,Petasites albus,https://bs.floristic.org/image/o/1bc0e299188689c82ffd2c04836319c841fffc41,False,False,species
174136,Reseda phyteuma,https://bs.floristic.org/image/o/d3a88dd12a8d874b06d63d961949d0eb76fc3e44,False,False,species
165505,Philadelphus coronarius,https://bs.floristic.org/image/o/ad1e3f4f7b43c6e3643e5ff8e3175dd0d57c554f,False,False,species
703677,Hypericum montanum,https://bs.floristic.org/image/o/4af9f478d9b8674547330284dc4dffbe4706e682,False,False,species
147417,Larrea tridentata,,False,False,species
128921,Dicranoweisia cirrata,,False,False,species
122242,Cochlearia officinalis,https://bs.floristic.org/image/o/04bcffdfbea66b9e909bf7b0e4ed6e3acab14f9d,False,False,species
1051973,Alchemilla glaucescens,https://bs.floristic.org/image/o/851aa00fde484b5a5d850830c9bff1afd5714dc4,False,False,species
142853,Hieracium laevigatum,,False,False,species
134982,Eryngium maritimum,https://bs.floristic.org/image/o/5d1f168e301a26545df2fac5981bd8a43dc6a918,False,False,species
103091,Agrostemma githago,https://bs.floristic.org/image/o/ad24e40b8c1756e57544190c3bb6fa3dd5312f7f,False,False,species
110810,Banksia marginata,https://bs.floristic.org/image/o/2bac8d3646701f7013e87ffc8e8ffe0b6167b1be,False,False,species
113628,Buphthalmum salicifolium,https://bs.floristic.org/image/o/833f6700d10b0958b4578d84f4d0a67e44092b76,False,False,species
151157,Kalmia procumbens,,False,False,species
920675,Fumaria muralis,https://bs.floristic.org/image/o/59e89c1be639c52c0b282ce555498bd80c8df8e5,False,False,species
433264,Jacobaea aquatica,https://d2seqvvyy3b8p2.cloudfront.net/5a35da575397f94560ef1132d020bb97.jpg,False,False,species
122028,Climacium dendroides,,False,False,species
240695,Pallenis spinosa,https://bs.floristic.org/image/o/18490c0ffc2e41ad22b709d5f0b1ee24f35ad640,False,False,species
704356,Hypericum elodes,,False,False,species
131717,Eleusine indica,https://bs.floristic.org/image/o/66339af1fcc9b0198d23ec81855a68eb9ad77096,False,False,species
943183,Plantago alpina,https://bs.floristic.org/image/o/f1a67d24ba00a896da52ad4245b401a19c35a7cd,False,False,species
540632,Petrosedum ochroleucum,https://bs.floristic.org/image/o/655ec4796509f43dc9215e54eac5a332ac87a4ed,False,False,species
873617,Dactylorhiza sambucina,https://bs.floristic.org/image/o/664a6b4b7bb00bc9926da67e28b75e86596342aa,False,False,species
175783,Rosa mollis,https://bs.floristic.org/image/o/cde6f72351c1b0f0441fbdc1313765be3650f95d,False,False,species
1054401,Cormus domestica,https://bs.floristic.org/image/o/9edfb63a28be2f76983a6aa7d81f4ea3fbb92054,False,False,species
191443,Veronica teucrium,https://d2seqvvyy3b8p2.cloudfront.net/4d46199d0dda3480b1a7c0bcd11125d6.jpg,False,False,species
148586,Leonurus cardiaca,https://bs.floristic.org/image/o/2586c536db3a96e5034eafa37c17ca6c070a5062,False,False,species
172536,Punica granatum,https://bs.floristic.org/image/o/67563697e6f51079fd804833ac0ec22b58f35992,False,False,species
148429,Leersia oryzoides,https://bs.floristic.org/image/o/e5ac9d2fdece0d768228bc3d66b679ab2c311664,False,False,species
183182,Sparganium angustifolium,https://bs.floristic.org/image/o/27c57387985cc34e53b036dec4c5ed57cd195a0d,False,False,species
172803,Pyrola chlorantha,https://bs.floristic.org/image/o/68873d1172b02dc8f6160796318f01b9f9467169,False,False,species
859207,Cypripedium calceolus,https://bs.floristic.org/image/o/c832369ad93cd09ed07c2dc76b54819674529252,False,False,species
191495,Veronica spicata,https://bs.floristic.org/image/o/b9e6b2d1ba0e755b0666ba1eb0dba5b747af4751,False,False,species
189570,Trifolium subterraneum,https://bs.floristic.org/image/o/f3e7bddf7da87a27a474e60c02afbade9209c77f,False,False,species
1018008,Polypodium interjectum,https://bs.floristic.org/image/o/26f92b2372330848eec43f2e6252f01e99299360,False,False,species
180338,Scutellaria minor,https://bs.floristic.org/image/o/3c45841fb57086be8f8a40ead56b3b75897ac34c,False,False,species
209917,Seseli montanum,https://bs.floristic.org/image/o/0fbd3acc00d4b7cb6408fcad2fc0da34a4ecabde,False,False,species
169571,Persicaria minor,https://bs.floristic.org/image/o/1de827c18a019453e030d77d676d70bca11154c5,False,False,species
118538,Cerastium alpinum,https://bs.floristic.org/image/o/321aa520d7f18017d1f6a961ce78322aeea60d78,False,False,species
977950,Hordeum murinum subsp. leporinum,https://d2seqvvyy3b8p2.cloudfront.net/e67d995426856c7dc3c7321600818aad.jpg,False,False,ssp
910292,Lathraea squamaria,https://bs.floristic.org/image/o/4ead2b1538de48b10450a50e0964192e2565c377,False,False,species
138318,Galeopsis ladanum,https://bs.floristic.org/image/o/2f369dd91e7805e1c162accca5674a4f6a44844f,False,False,species
627317,Anthyllis montana,https://bs.floristic.org/image/o/692dbc687f3ca6d959f99325f6baf6c3b785f32d,False,False,species
129191,Digitaria ischaemum,https://bs.floristic.org/image/o/f0b97d44a47ea56a5c106e97b542680b26589e3a,False,False,species
228001,Euterpe precatoria,https://bs.floristic.org/image/o/b45714e6d9349901a51f910e21325caa2b14c99e,False,False,species
145641,Isolepis fluitans,https://bs.floristic.org/image/o/8031441bd9e5ab4de02c61208a1a0b483b2de91b,False,False,species
150980,Lobelia dortmanna,https://bs.floristic.org/image/o/76a67d359d0825a19a347dd7b5f83620f5e418ec,False,False,species
188510,Toxicodendron radicans,https://bs.floristic.org/image/o/86f1f2d7a13e76747334feee28e94f35f594503d,False,False,species
1051668,Alchemilla australis,https://bs.floristic.org/image/o/4782fd8bca2d999c7613c3687147dbe98cba5829,False,False,species
1220944,Lomaria discolor,,False,False,species
1103700,Osyris alba,https://bs.floristic.org/image/o/ed2c938bee33ef5541f0e257e6c347cbb4980685,False,False,species
183167,Sorghum halepense,https://bs.floristic.org/image/o/8790de727fc3a43e2b5536405b8de9725e980327,False,False,species
170410,Potamogeton lucens,https://bs.floristic.org/image/o/8b9c21a3e83a06579c4ba9c541feb43d4b26e192,False,False,species
1163583,Kali tragus,https://d2seqvvyy3b8p2.cloudfront.net/58868b7aed952736d8cd15d58da69ca9.jpg,False,False,species
556259,Carex ornithopoda,https://bs.floristic.org/image/o/2dd7f348a3ba7d1fec75d0b758cbe4fad04e0ef6,False,False,species
147631,Lathyrus niger,https://bs.floristic.org/image/o/cf4fdd562ccd38599056cc3583db46df15fee003,False,False,species
176980,Rumex scutatus,https://bs.floristic.org/image/o/e87a63618ecd9b5412b181e8c9d0d3ab21e4592e,False,False,species
1236624,Cerastium tomentosum,https://bs.floristic.org/image/o/d3af93072ce8ac2dff3ff613db670e1598f3370a,False,False,species
160693,Opuntia stricta,https://bs.floristic.org/image/o/7edaf290c8c1bde4ba0b017a41d4d2d57742da2c,False,False,species
113935,Calamagrostis varia,https://bs.floristic.org/image/o/d36d7dff4d0dbcaf0773de83863f096b3aae7aaf,False,False,species
1072579,Coprosma foetidissima,https://d2seqvvyy3b8p2.cloudfront.net/d1b28ad9d16c639395b30debf71fe5a5.jpg,False,False,species
150308,Limonium vulgare,https://bs.floristic.org/image/o/ee66645b561ac159a0242db9486907a5e802b5a9,False,False,species
155596,Melilotus altissimus,https://bs.floristic.org/image/o/1422ae303951ab9e8e1cc57436fdc116cd7bd3b0,False,False,species
180696,Selinum carvifolia,https://bs.floristic.org/image/o/1f4b3122a8f3186ac845fd13e3df719abae46065,False,False,species
148642,Lepidium campestre,https://bs.floristic.org/image/o/d1b87329a804332c77fe0e5c56fd29bdb84d3e79,False,False,species
183552,Sphagnum fimbriatum,,False,False,species
101554,Acaena novae zelandiae,https://bs.floristic.org/image/o/226eb7c0870e42e17d5eee38d689e11cd16e30d7,False,False,species
190252,Ulex minor,https://bs.floristic.org/image/o/cc175f1246ee6ad8c3615d1c7bf067635e884eb8,False,False,species
118611,Cerastium brachypetalum,https://bs.floristic.org/image/o/599a019b853100075a713d9ed094b47ca772fc1c,False,False,species
941553,Billardiera scandens,https://bs.floristic.org/image/o/534efeeff610b041d4118ea35357569e34fe4228,False,True,species
174461,Rhodiola rosea,https://d2seqvvyy3b8p2.cloudfront.net/51b0eec55b67761b3a5735d9614f56f1.jpg,False,False,species
409536,Cirsium dissectum,https://bs.floristic.org/image/o/6e71b057203a3f4810a3c331932865d78668faab,False,False,species
160822,Ornithogalum pyrenaicum,https://bs.floristic.org/image/o/ab86a1ed30182d39fa607801f9018f9aa2e8366f,True,True,species
118269,Centaurea aspera,https://bs.floristic.org/image/o/35b14a8a10b56addca036c82ae97463f6ffbf8f5,False,False,species
144238,Hypericum gramineum,https://d2seqvvyy3b8p2.cloudfront.net/3bde0abf5a727ca2e5593a2bdc989440.jpg,False,False,species
358606,Tofieldia calyculata,https://bs.floristic.org/image/o/4b431aa3f406c057ad4582d55354286557c2d326,False,False,species
141751,Heliotropium europaeum,https://bs.floristic.org/image/o/cc1a6a5caf36010696a5a828a91d3ae6726d8b4a,False,False,species
147537,Lathyrus aphaca,https://bs.floristic.org/image/o/0ede8b357f80b4e9fad087acf349ca3642c86f2b,False,False,species
155742,Mentha spicata,https://bs.floristic.org/image/o/8115fcb984035ec40337668c64ad2eb7d23db8be,False,False,species
181436,Sibbaldia procumbens,https://bs.floristic.org/image/o/6b0ef3af3f70e45ae7d50e7d8f498283b49e841d,False,False,species
502151,Lonicera implexa,https://bs.floristic.org/image/o/a078f4205c761c3e95f61812b34f0447e4f0ddce,False,False,species
